hour,day,speed,free_speed,speed_ratio,is_weekend,is_rush_hour,is_night,congestion
18,6,20.3,80,0.25375000000000003,1,1,0,2
21,2,38.3,60,0.6383333333333333,0,0,0,1
0,1,56.3,60,0.9383333333333332,0,0,1,0
20,5,68.2,80,0.8525,0,0,0,0
7,5,31.9,50,0.638,0,1,0,1
4,1,100.0,100,1.0,0,0,1,0
15,6,77.8,80,0.9724999999999999,1,0,0,0
15,6,9.3,60,0.155,1,0,0,2
11,2,52.2,60,0.87,0,0,0,0
8,3,18.9,60,0.315,0,1,0,2
8,4,21.8,80,0.2725,0,1,0,2
8,5,19.7,60,0.3283333333333333,0,1,0,2
9,1,27.3,60,0.455,0,1,0,1
4,1,52.9,60,0.8816666666666666,0,0,1,0
10,2,28.1,60,0.4683333333333334,0,0,0,1
18,4,21.8,60,0.36333333333333334,0,1,0,2
10,2,48.8,60,0.8133333333333332,0,0,0,0
22,3,55.8,60,0.9299999999999999,0,0,1,0
19,2,59.3,60,0.9883333333333333,0,1,0,0
8,2,58.9,60,0.9816666666666667,0,1,0,0
8,6,46.8,60,0.7799999999999999,1,1,0,0
2,5,49.6,50,0.992,0,0,1,0
14,7,47.0,80,0.5875,1,0,0,1
1,1,71.0,80,0.8875,0,0,1,0
21,4,32.3,50,0.6459999999999999,0,0,0,1
14,6,55.9,80,0.69875,1,0,0,1
10,5,32.8,50,0.6559999999999999,0,0,0,1
3,7,51.9,60,0.865,1,0,1,0
11,1,41.2,60,0.6866666666666668,0,0,0,1
17,3,19.4,50,0.38799999999999996,0,1,0,2
17,2,34.9,80,0.43624999999999997,0,1,0,2
1,2,76.7,80,0.95875,0,0,1,0
2,6,85.9,100,0.8590000000000001,1,0,1,0
2,4,53.9,60,0.8983333333333333,0,0,1,0
18,3,39.7,60,0.6616666666666667,0,1,0,1
12,6,15.8,60,0.26333333333333336,1,0,0,2
11,1,29.3,60,0.48833333333333334,0,0,0,1
6,1,48.5,80,0.60625,0,0,0,1
19,4,29.8,60,0.4966666666666667,0,1,0,1
22,5,60.1,80,0.75125,0,0,1,0
13,4,19.6,50,0.392,0,0,0,2
11,4,31.3,50,0.626,0,0,0,1
13,7,43.5,80,0.54375,1,0,0,1
11,5,58.8,60,0.98,0,0,0,0
0,6,37.9,50,0.758,1,0,1,0
2,3,28.0,60,0.4666666666666667,0,0,1,1
5,4,60.1,80,0.75125,0,0,1,0
20,6,24.6,60,0.41000000000000003,1,0,0,2
1,3,78.1,80,0.97625,0,0,1,0
10,3,53.2,60,0.8866666666666667,0,0,0,0
19,4,12.4,30,0.41333333333333333,0,1,0,2
4,2,54.9,60,0.9149999999999999,0,0,1,0
12,3,33.2,80,0.41500000000000004,0,0,0,2
17,6,4.4,30,0.14666666666666667,1,1,0,2
16,6,58.8,60,0.98,1,0,0,0
23,2,86.4,100,0.8640000000000001,0,0,1,0
3,6,66.0,80,0.825,1,0,1,0
7,4,9.3,50,0.18600000000000003,0,1,0,2
5,5,23.8,30,0.7933333333333333,0,0,1,0
8,7,20.3,60,0.3383333333333333,1,1,0,2
18,7,29.4,60,0.49,1,1,0,1
9,3,59.2,60,0.9866666666666667,0,1,0,0
10,7,44.3,80,0.55375,1,0,0,1
19,2,11.2,60,0.18666666666666665,0,1,0,2
9,5,41.7,100,0.41700000000000004,0,1,0,2
9,5,11.4,100,0.114,0,1,0,2
19,1,17.6,60,0.29333333333333333,0,1,0,2
0,7,27.3,60,0.455,1,0,1,1
0,7,23.1,30,0.77,1,0,1,0
12,4,30.2,50,0.604,0,0,0,1
11,3,18.8,100,0.188,0,0,0,2
23,1,45.6,60,0.76,0,0,1,0
0,6,45.3,60,0.755,1,0,1,0
0,5,17.4,80,0.21749999999999997,0,0,1,2
3,1,92.9,100,0.929,0,0,1,0
6,1,23.2,50,0.46399999999999997,0,0,0,1
14,2,41.3,50,0.826,0,0,0,0
1,3,59.5,60,0.9916666666666667,0,0,1,0
1,2,45.2,60,0.7533333333333334,0,0,1,0
18,1,37.4,80,0.46749999999999997,0,1,0,1
2,5,50.7,60,0.8450000000000001,0,0,1,0
21,4,28.8,60,0.48000000000000004,0,0,0,1
22,1,76.0,100,0.76,0,0,1,0
13,7,39.2,60,0.6533333333333334,1,0,0,1
7,5,15.4,80,0.1925,0,1,0,2
19,6,12.5,60,0.20833333333333334,1,1,0,2
2,3,54.8,60,0.9133333333333333,0,0,1,0
15,3,42.9,50,0.858,0,0,0,0
11,5,57.7,80,0.7212500000000001,0,0,0,1
12,5,11.3,50,0.226,0,0,0,2
20,4,9.5,30,0.31666666666666665,0,0,0,2
8,1,24.0,100,0.24,0,1,0,2
1,3,53.4,60,0.89,0,0,1,0
19,5,20.0,60,0.3333333333333333,0,1,0,2
9,7,13.9,80,0.17375000000000002,1,1,0,2
13,5,47.4,60,0.7899999999999999,0,0,0,0
18,6,12.4,80,0.155,1,1,0,2
10,4,54.3,60,0.9049999999999999,0,0,0,0
4,3,79.2,80,0.99,0,0,1,0
3,7,40.3,60,0.6716666666666666,1,0,1,1
7,6,48.1,60,0.8016666666666666,1,1,0,0
15,7,10.3,30,0.3433333333333334,1,0,0,2
22,4,36.6,60,0.61,0,0,1,1
10,6,41.6,50,0.8320000000000001,1,0,0,0
8,4,26.3,80,0.32875,0,1,0,2
7,3,5.9,30,0.19666666666666668,0,1,0,2
8,2,30.6,60,0.51,0,1,0,1
4,1,46.7,50,0.934,0,0,1,0
4,2,54.3,60,0.9049999999999999,0,0,1,0
4,6,8.2,80,0.1025,1,0,1,2
5,3,48.9,50,0.978,0,0,1,0
21,5,40.9,50,0.818,0,0,0,0
22,5,45.8,50,0.9159999999999999,0,0,1,0
7,6,51.0,60,0.85,1,1,0,0
22,6,49.5,60,0.825,1,0,1,0
7,3,7.0,30,0.23333333333333334,0,1,0,2
16,1,25.2,50,0.504,0,0,0,1
14,5,15.4,60,0.25666666666666665,0,0,0,2
2,6,25.0,50,0.5,1,0,1,1
18,4,13.1,50,0.262,0,1,0,2
20,3,17.3,60,0.28833333333333333,0,0,0,2
14,1,16.9,80,0.21125,0,0,0,2
20,1,34.0,60,0.5666666666666667,0,0,0,1
18,1,31.4,60,0.5233333333333333,0,1,0,1
3,7,45.5,50,0.91,1,0,1,0
15,6,21.6,60,0.36000000000000004,1,0,0,2
6,7,41.0,50,0.82,1,0,0,0
14,4,42.1,80,0.52625,0,0,0,1
18,6,97.0,100,0.97,1,1,0,0
6,4,55.6,60,0.9266666666666666,0,0,0,0
21,5,39.7,60,0.6616666666666667,0,0,0,1
22,5,23.5,30,0.7833333333333333,0,0,1,0
8,6,40.0,50,0.8,1,1,0,0
1,2,49.4,60,0.8233333333333334,0,0,1,0
16,4,62.2,80,0.7775000000000001,0,0,0,0
4,2,46.6,50,0.932,0,0,1,0
19,7,33.7,50,0.674,1,1,0,1
16,2,13.7,30,0.45666666666666667,0,0,0,1
1,2,56.5,60,0.9416666666666667,0,0,1,0
13,6,73.8,80,0.9225,1,0,0,0
3,5,51.9,60,0.865,0,0,1,0
1,3,58.8,60,0.98,0,0,1,0
9,4,13.4,60,0.22333333333333333,0,1,0,2
0,3,79.4,100,0.794,0,0,1,0
21,5,49.1,60,0.8183333333333334,0,0,0,0
18,3,38.6,80,0.48250000000000004,0,1,0,1
6,7,50.4,60,0.84,1,0,0,0
3,7,36.1,50,0.722,1,0,1,1
5,1,47.1,60,0.785,0,0,1,0
7,2,51.5,60,0.8583333333333333,0,1,0,0
11,4,35.1,60,0.5850000000000001,0,0,0,1
19,2,17.8,50,0.35600000000000004,0,1,0,2
17,6,52.2,60,0.87,1,1,0,0
3,1,19.1,80,0.23875000000000002,0,0,1,2
18,5,15.4,50,0.308,0,1,0,2
21,7,32.5,50,0.65,1,0,0,1
19,5,34.9,60,0.5816666666666667,0,1,0,1
17,1,18.0,60,0.3,0,1,0,2
4,7,51.0,60,0.85,1,0,1,0
3,6,25.6,30,0.8533333333333334,1,0,1,0
23,3,93.9,100,0.9390000000000001,0,0,1,0
20,3,78.8,80,0.985,0,0,0,0
19,6,38.3,80,0.47874999999999995,1,1,0,1
3,3,23.9,30,0.7966666666666666,0,0,1,0
19,1,37.8,100,0.37799999999999995,0,1,0,2
21,7,58.5,60,0.975,1,0,0,0
21,3,15.8,50,0.316,0,0,0,2
23,3,60.4,80,0.755,0,0,1,0
17,5,30.1,50,0.602,0,1,0,1
19,6,27.0,50,0.54,1,1,0,1
1,5,61.6,80,0.77,0,0,1,0
8,4,47.0,60,0.7833333333333333,0,1,0,0
22,2,23.3,50,0.466,0,0,1,1
2,4,92.6,100,0.9259999999999999,0,0,1,0
19,5,29.6,100,0.29600000000000004,0,1,0,2
16,7,46.1,60,0.7683333333333333,1,0,0,0
23,7,65.0,80,0.8125,1,0,1,0
12,4,12.0,60,0.2,0,0,0,2
17,5,22.9,80,0.28625,0,1,0,2
18,1,16.8,50,0.336,0,1,0,2
16,3,58.2,60,0.9700000000000001,0,0,0,0
21,2,66.8,80,0.835,0,0,0,0
6,7,28.9,30,0.9633333333333333,1,0,0,0
18,5,18.2,80,0.22749999999999998,0,1,0,2
3,5,51.9,80,0.6487499999999999,0,0,1,1
12,7,20.1,30,0.67,1,0,0,1
7,3,26.8,80,0.335,0,1,0,2
11,2,4.3,30,0.14333333333333334,0,0,0,2
18,6,36.5,60,0.6083333333333333,1,1,0,1
23,7,76.2,80,0.9525,1,0,1,0
14,4,35.9,60,0.5983333333333333,0,0,0,1
18,4,9.7,60,0.16166666666666665,0,1,0,2
6,1,50.1,80,0.62625,0,0,0,1
14,5,11.3,80,0.14125000000000001,0,0,0,2
14,5,58.0,60,0.9666666666666667,0,0,0,0
21,6,60.1,80,0.75125,1,0,0,0
11,7,9.7,50,0.19399999999999998,1,0,0,2
6,1,28.4,30,0.9466666666666667,0,0,0,0
2,2,38.8,60,0.6466666666666666,0,0,1,1
13,3,48.7,50,0.9740000000000001,0,0,0,0
4,3,50.0,60,0.8333333333333334,0,0,1,0
3,3,58.5,60,0.975,0,0,1,0
7,7,34.1,50,0.682,1,1,0,1
17,2,32.0,50,0.64,0,1,0,1
15,7,29.9,80,0.37374999999999997,1,0,0,2
12,4,63.3,80,0.79125,0,0,0,0
2,6,10.9,60,0.18166666666666667,1,0,1,2
4,6,94.6,100,0.946,1,0,1,0
21,6,49.4,60,0.8233333333333334,1,0,0,0
0,7,18.7,30,0.6233333333333333,1,0,1,1
13,5,52.0,60,0.8666666666666667,0,0,0,0
15,2,39.3,50,0.7859999999999999,0,0,0,0
5,1,19.5,30,0.65,0,0,1,1
12,2,22.8,60,0.38,0,0,0,2
23,7,62.0,80,0.775,1,0,1,0
6,2,57.2,60,0.9533333333333334,0,0,0,0
9,3,47.6,60,0.7933333333333333,0,1,0,0
3,5,44.4,60,0.74,0,0,1,1
20,1,22.0,50,0.44,0,0,0,2
8,6,71.5,80,0.89375,1,1,0,0
19,1,50.1,60,0.8350000000000001,0,1,0,0
8,3,5.6,50,0.11199999999999999,0,1,0,2
13,6,36.3,60,0.605,1,0,0,1
1,2,40.9,50,0.818,0,0,1,0
5,2,68.9,80,0.8612500000000001,0,0,1,0
4,5,42.1,80,0.52625,0,0,1,1
6,5,24.4,60,0.4066666666666666,0,0,0,2
20,4,17.4,60,0.29,0,0,0,2
22,7,53.9,60,0.8983333333333333,1,0,1,0
23,7,37.7,50,0.754,1,0,1,0
13,2,51.0,60,0.85,0,0,0,0
22,2,49.7,60,0.8283333333333334,0,0,1,0
2,4,51.2,60,0.8533333333333334,0,0,1,0
20,3,62.1,80,0.77625,0,0,0,0
1,7,43.4,50,0.868,1,0,1,0
20,3,50.9,80,0.63625,0,0,0,1
23,5,43.0,50,0.86,0,0,1,0
0,6,49.8,100,0.498,1,0,1,1
21,7,23.4,30,0.7799999999999999,1,0,0,0
3,4,64.3,80,0.80375,0,0,1,0
6,1,41.6,60,0.6933333333333334,0,0,0,1
5,2,46.7,60,0.7783333333333334,0,0,1,0
12,3,31.7,50,0.634,0,0,0,1
16,2,22.7,30,0.7566666666666666,0,0,0,0
4,7,75.5,100,0.755,1,0,1,0
14,2,39.5,50,0.79,0,0,0,0
21,4,49.7,50,0.9940000000000001,0,0,0,0
11,1,19.9,30,0.6633333333333333,0,0,0,1
15,6,6.1,60,0.10166666666666666,1,0,0,2
13,3,35.1,50,0.7020000000000001,0,0,0,1
14,3,50.9,60,0.8483333333333333,0,0,0,0
16,4,59.9,60,0.9983333333333333,0,0,0,0
3,6,23.3,50,0.466,1,0,1,1
3,3,36.1,50,0.722,0,0,1,1
11,4,30.8,50,0.616,0,0,0,1
20,7,57.4,80,0.7175,1,0,0,1
5,3,57.3,60,0.955,0,0,1,0
4,7,9.4,60,0.15666666666666668,1,0,1,2
6,7,40.4,60,0.6733333333333333,1,0,0,1
13,2,53.8,60,0.8966666666666666,0,0,0,0
0,6,22.6,30,0.7533333333333334,1,0,1,0
16,6,33.3,60,0.5549999999999999,1,0,0,1
18,4,12.4,30,0.41333333333333333,0,1,0,2
7,7,59.3,60,0.9883333333333333,1,1,0,0
19,7,49.1,80,0.61375,1,1,0,1
10,6,34.5,50,0.69,1,0,0,1
1,6,59.8,60,0.9966666666666666,1,0,1,0
3,7,52.6,80,0.6575,1,0,1,1
15,3,45.5,60,0.7583333333333333,0,0,0,0
22,4,26.5,50,0.53,0,0,1,1
1,1,37.6,50,0.752,0,0,1,0
3,7,36.4,50,0.728,1,0,1,1
19,4,18.2,60,0.30333333333333334,0,1,0,2
23,7,56.9,60,0.9483333333333334,1,0,1,0
20,4,53.4,60,0.89,0,0,0,0
6,2,36.2,60,0.6033333333333334,0,0,0,1
11,2,54.1,80,0.67625,0,0,0,1
21,7,58.9,60,0.9816666666666667,1,0,0,0
20,3,20.6,50,0.41200000000000003,0,0,0,2
11,3,14.7,80,0.18375,0,0,0,2
1,6,62.0,80,0.775,1,0,1,0
3,6,22.6,50,0.452,1,0,1,1
23,7,55.3,60,0.9216666666666666,1,0,1,0
16,7,40.4,60,0.6733333333333333,1,0,0,1
9,5,3.9,30,0.13,0,1,0,2
0,5,55.2,80,0.6900000000000001,0,0,1,1
7,3,17.3,50,0.34600000000000003,0,1,0,2
17,5,20.8,30,0.6933333333333334,0,1,0,1
2,4,55.6,60,0.9266666666666666,0,0,1,0
1,4,82.7,100,0.8270000000000001,0,0,1,0
3,3,58.2,60,0.9700000000000001,0,0,1,0
15,1,55.2,60,0.92,0,0,0,0
3,3,29.0,50,0.58,0,0,1,1
4,4,47.1,60,0.785,0,0,1,0
7,7,50.9,60,0.8483333333333333,1,1,0,0
22,6,60.4,80,0.755,1,0,1,0
6,5,39.3,60,0.6549999999999999,0,0,0,1
21,7,16.2,30,0.5399999999999999,1,0,0,1
21,1,19.9,60,0.33166666666666667,0,0,0,2
0,7,23.5,30,0.7833333333333333,1,0,1,0
9,2,8.4,60,0.14,0,1,0,2
0,6,77.5,80,0.96875,1,0,1,0
0,3,48.9,50,0.978,0,0,1,0
1,6,38.8,60,0.6466666666666666,1,0,1,1
20,5,45.8,50,0.9159999999999999,0,0,0,0
1,7,52.5,60,0.875,1,0,1,0
23,1,76.2,100,0.762,0,0,1,0
11,4,40.8,80,0.51,0,0,0,1
1,5,45.4,60,0.7566666666666666,0,0,1,0
13,3,22.5,60,0.375,0,0,0,2
20,7,31.9,50,0.638,1,0,0,1
9,4,30.1,80,0.37625000000000003,0,1,0,2
0,4,49.4,50,0.988,0,0,1,0
4,3,59.0,60,0.9833333333333333,0,0,1,0
17,3,23.6,60,0.39333333333333337,0,1,0,2
0,6,47.2,60,0.7866666666666667,1,0,1,0
18,1,9.9,60,0.165,0,1,0,2
17,1,53.8,60,0.8966666666666666,0,1,0,0
16,7,57.1,60,0.9516666666666667,1,0,0,0
18,1,17.2,60,0.2866666666666667,0,1,0,2
8,6,48.1,50,0.9620000000000001,1,1,0,0
17,5,35.2,50,0.7040000000000001,0,1,0,1
3,2,48.9,60,0.815,0,0,1,0
0,6,77.0,80,0.9625,1,0,1,0
3,6,39.8,50,0.7959999999999999,1,0,1,0
19,6,76.4,80,0.9550000000000001,1,1,0,0
17,5,14.7,60,0.245,0,1,0,2
13,3,76.5,80,0.95625,0,0,0,0
0,3,48.4,60,0.8066666666666666,0,0,1,0
10,5,56.9,60,0.9483333333333334,0,0,0,0
21,4,58.2,60,0.9700000000000001,0,0,0,0
5,3,47.6,50,0.9520000000000001,0,0,1,0
1,3,43.2,50,0.8640000000000001,0,0,1,0
20,5,27.5,60,0.4583333333333333,0,0,0,1
16,1,45.8,80,0.5725,0,0,0,1
6,7,15.4,30,0.5133333333333333,1,0,0,1
14,2,23.7,30,0.7899999999999999,0,0,0,0
21,2,48.5,60,0.8083333333333333,0,0,0,0
3,5,51.7,60,0.8616666666666667,0,0,1,0
5,6,41.8,50,0.836,1,0,1,0
23,1,45.6,60,0.76,0,0,1,0
22,7,76.9,80,0.96125,1,0,1,0
21,3,57.3,60,0.955,0,0,0,0
0,5,45.9,60,0.765,0,0,1,0
4,7,38.2,50,0.764,1,0,1,0
12,4,31.0,80,0.3875,0,0,0,2
4,5,56.9,60,0.9483333333333334,0,0,1,0
4,4,70.0,100,0.7,0,0,1,1
8,2,27.5,80,0.34375,0,1,0,2
6,6,57.9,60,0.965,1,0,0,0
9,5,46.0,50,0.92,0,1,0,0
5,6,38.8,50,0.7759999999999999,1,0,1,0
23,3,52.0,60,0.8666666666666667,0,0,1,0
7,1,41.3,80,0.51625,0,1,0,1
18,4,45.5,60,0.7583333333333333,0,1,0,0
3,6,56.4,60,0.94,1,0,1,0
3,2,91.9,100,0.919,0,0,1,0
8,4,10.2,80,0.1275,0,1,0,2
6,1,19.2,30,0.64,0,0,0,1
0,7,55.4,60,0.9233333333333333,1,0,1,0
21,6,12.1,60,0.20166666666666666,1,0,0,2
11,1,28.7,60,0.47833333333333333,0,0,0,1
19,5,50.4,60,0.84,0,1,0,0
1,1,23.6,50,0.47200000000000003,0,0,1,1
20,7,45.1,80,0.56375,1,0,0,1
0,7,50.8,60,0.8466666666666666,1,0,1,0
18,2,57.1,100,0.5710000000000001,0,1,0,1
6,4,42.8,80,0.5349999999999999,0,0,0,1
21,6,25.6,30,0.8533333333333334,1,0,0,0
20,2,16.9,50,0.33799999999999997,0,0,0,2
17,3,12.6,30,0.42,0,1,0,2
15,6,42.8,60,0.7133333333333333,1,0,0,1
1,3,30.0,60,0.5,0,0,1,1
20,2,33.1,60,0.5516666666666666,0,0,0,1
4,7,26.0,30,0.8666666666666667,1,0,1,0
22,7,32.1,80,0.40125,1,0,1,2
21,7,33.9,50,0.6779999999999999,1,0,0,1
22,2,46.6,60,0.7766666666666667,0,0,1,0
14,2,27.7,30,0.9233333333333333,0,0,0,0
0,7,48.0,60,0.8,1,0,1,0
12,1,25.3,60,0.4216666666666667,0,0,0,2
17,1,6.1,50,0.122,0,1,0,2
8,2,11.2,60,0.18666666666666665,0,1,0,2
9,2,41.1,60,0.685,0,1,0,1
9,1,14.8,60,0.24666666666666667,0,1,0,2
19,4,52.5,60,0.875,0,1,0,0
1,1,57.6,60,0.9600000000000001,0,0,1,0
20,5,49.3,60,0.8216666666666667,0,0,0,0
15,1,74.3,80,0.92875,0,0,0,0
0,5,89.4,100,0.894,0,0,1,0
14,6,27.3,60,0.455,1,0,0,1
0,4,70.8,80,0.885,0,0,1,0
18,3,7.2,50,0.14400000000000002,0,1,0,2
11,7,65.2,80,0.8150000000000001,1,0,0,0
15,5,32.3,60,0.5383333333333333,0,0,0,1
17,4,30.9,50,0.618,0,1,0,1
18,3,30.7,50,0.614,0,1,0,1
11,4,30.1,60,0.5016666666666667,0,0,0,1
15,3,52.0,80,0.65,0,0,0,1
12,5,32.3,50,0.6459999999999999,0,0,0,1
0,2,49.0,60,0.8166666666666667,0,0,1,0
10,7,8.7,30,0.29,1,0,0,2
14,4,54.6,100,0.546,0,0,0,1
17,6,15.4,50,0.308,1,1,0,2
22,5,37.6,50,0.752,0,0,1,0
0,7,82.7,100,0.8270000000000001,1,0,1,0
1,4,76.3,80,0.95375,0,0,1,0
19,4,12.2,50,0.244,0,1,0,2
2,5,49.9,50,0.998,0,0,1,0
21,3,40.2,50,0.804,0,0,0,0
18,7,39.3,60,0.6549999999999999,1,1,0,1
17,1,30.7,60,0.5116666666666666,0,1,0,1
14,6,47.9,50,0.958,1,0,0,0
21,2,46.7,50,0.934,0,0,0,0
23,6,48.4,60,0.8066666666666666,1,0,1,0
4,2,66.7,80,0.83375,0,0,1,0
21,7,90.7,100,0.907,1,0,0,0
13,4,32.4,60,0.5399999999999999,0,0,0,1
11,5,59.7,60,0.995,0,0,0,0
14,3,96.6,100,0.966,0,0,0,0
23,3,87.9,100,0.879,0,0,1,0
6,3,59.8,60,0.9966666666666666,0,0,0,0
22,7,57.6,60,0.9600000000000001,1,0,1,0
18,3,53.9,60,0.8983333333333333,0,1,0,0
22,6,50.0,60,0.8333333333333334,1,0,1,0
4,1,51.1,60,0.8516666666666667,0,0,1,0
3,5,48.1,50,0.9620000000000001,0,0,1,0
19,4,24.8,80,0.31,0,1,0,2
5,6,32.3,60,0.5383333333333333,1,0,1,1
12,7,39.1,80,0.48875,1,0,0,1
18,7,36.2,60,0.6033333333333334,1,1,0,1
10,5,18.0,60,0.3,0,0,0,2
1,6,48.8,50,0.976,1,0,1,0
13,4,78.0,80,0.975,0,0,0,0
5,6,52.4,60,0.8733333333333333,1,0,1,0
7,3,33.4,60,0.5566666666666666,0,1,0,1
12,3,47.4,60,0.7899999999999999,0,0,0,0
15,1,42.8,60,0.7133333333333333,0,0,0,1
18,5,21.1,50,0.42200000000000004,0,1,0,2
10,5,45.0,80,0.5625,0,0,0,1
17,2,35.2,60,0.5866666666666667,0,1,0,1
15,7,46.9,80,0.5862499999999999,1,0,0,1
2,6,50.8,60,0.8466666666666666,1,0,1,0
18,1,21.9,60,0.365,0,1,0,2
10,3,24.6,30,0.8200000000000001,0,0,0,0
9,1,47.0,60,0.7833333333333333,0,1,0,0
6,1,49.1,80,0.61375,0,0,0,1
23,3,45.6,60,0.76,0,0,1,0
21,1,49.3,60,0.8216666666666667,0,0,0,0
9,3,28.7,60,0.47833333333333333,0,1,0,1
4,6,26.6,50,0.532,1,0,1,1
20,1,11.6,60,0.19333333333333333,0,0,0,2
13,1,23.7,50,0.474,0,0,0,1
12,2,49.3,60,0.8216666666666667,0,0,0,0
0,4,46.7,50,0.934,0,0,1,0
12,7,11.4,60,0.19,1,0,0,2
13,7,34.8,60,0.58,1,0,0,1
19,6,16.7,80,0.20875,1,1,0,2
16,7,26.9,30,0.8966666666666666,1,0,0,0
4,4,49.4,60,0.8233333333333334,0,0,1,0
13,5,39.1,50,0.782,0,0,0,0
14,7,67.5,80,0.84375,1,0,0,0
21,3,28.7,50,0.574,0,0,0,1
18,6,54.9,80,0.68625,1,1,0,1
1,4,57.5,60,0.9583333333333334,0,0,1,0
18,3,40.1,60,0.6683333333333333,0,1,0,1
9,6,25.1,50,0.502,1,1,0,1
7,3,29.8,60,0.4966666666666667,0,1,0,1
13,7,29.1,60,0.48500000000000004,1,0,0,1
16,3,19.7,30,0.6566666666666666,0,0,0,1
11,1,45.3,60,0.755,0,0,0,0
8,1,8.5,60,0.14166666666666666,0,1,0,2
16,4,50.9,60,0.8483333333333333,0,0,0,0
22,7,43.4,50,0.868,1,0,1,0
1,7,21.3,60,0.35500000000000004,1,0,1,2
23,7,47.8,60,0.7966666666666666,1,0,1,0
16,6,46.9,50,0.938,1,0,0,0
5,4,47.1,60,0.785,0,0,1,0
19,3,11.5,30,0.38333333333333336,0,1,0,2
19,6,66.5,80,0.83125,1,1,0,0
3,3,42.9,50,0.858,0,0,1,0
19,3,12.1,60,0.20166666666666666,0,1,0,2
1,3,63.6,80,0.795,0,0,1,0
5,6,47.7,60,0.795,1,0,1,0
4,6,73.6,80,0.9199999999999999,1,0,1,0
14,5,44.3,50,0.8859999999999999,0,0,0,0
14,1,7.6,30,0.2533333333333333,0,0,0,2
1,6,90.0,100,0.9,1,0,1,0
6,1,26.5,50,0.53,0,0,0,1
6,4,28.0,60,0.4666666666666667,0,0,0,1
12,6,11.4,30,0.38,1,0,0,2
23,5,53.9,60,0.8983333333333333,0,0,1,0
7,5,28.0,60,0.4666666666666667,0,1,0,1
4,3,49.5,50,0.99,0,0,1,0
16,6,53.3,60,0.8883333333333333,1,0,0,0
16,6,10.0,60,0.16666666666666666,1,0,0,2
21,2,38.3,80,0.47874999999999995,0,0,0,1
11,5,17.2,30,0.5733333333333334,0,0,0,1
19,3,21.3,50,0.426,0,1,0,2
9,1,9.1,60,0.15166666666666667,0,1,0,2
15,1,87.0,100,0.87,0,0,0,0
11,6,35.2,50,0.7040000000000001,1,0,0,1
2,3,57.0,60,0.95,0,0,1,0
10,6,50.0,60,0.8333333333333334,1,0,0,0
23,5,52.8,60,0.88,0,0,1,0
19,5,30.5,80,0.38125,0,1,0,2
13,3,61.5,80,0.76875,0,0,0,0
11,3,38.6,60,0.6433333333333333,0,0,0,1
14,2,34.2,50,0.684,0,0,0,1
14,4,81.7,100,0.8170000000000001,0,0,0,0
8,7,62.0,80,0.775,1,1,0,0
16,2,35.5,60,0.5916666666666667,0,0,0,1
17,4,24.1,60,0.40166666666666667,0,1,0,2
9,5,36.9,80,0.46125,0,1,0,1
23,1,71.5,80,0.89375,0,0,1,0
7,6,49.4,60,0.8233333333333334,1,1,0,0
15,2,76.8,80,0.96,0,0,0,0
18,3,11.9,30,0.39666666666666667,0,1,0,2
21,5,14.7,60,0.245,0,0,0,2
19,6,38.0,60,0.6333333333333333,1,1,0,1
23,1,53.0,60,0.8833333333333333,0,0,1,0
17,3,17.4,60,0.29,0,1,0,2
21,4,41.0,50,0.82,0,0,0,0
14,4,15.8,30,0.5266666666666667,0,0,0,1
8,3,42.4,60,0.7066666666666667,0,1,0,1
12,4,24.8,30,0.8266666666666667,0,0,0,0
16,3,46.6,50,0.932,0,0,0,0
22,4,59.6,60,0.9933333333333334,0,0,1,0
15,5,40.5,50,0.81,0,0,0,0
2,6,52.5,60,0.875,1,0,1,0
21,5,79.6,80,0.9949999999999999,0,0,0,0
5,6,23.8,30,0.7933333333333333,1,0,1,0
1,3,58.8,60,0.98,0,0,1,0
14,6,8.4,60,0.14,1,0,0,2
19,4,30.6,80,0.3825,0,1,0,2
13,3,15.3,100,0.153,0,0,0,2
9,4,29.5,100,0.295,0,1,0,2
15,2,40.5,80,0.50625,0,0,0,1
21,3,79.5,100,0.795,0,0,0,0
14,5,36.8,80,0.45999999999999996,0,0,0,1
8,1,15.5,80,0.19375,0,1,0,2
19,5,25.4,60,0.4233333333333333,0,1,0,2
13,4,45.6,60,0.76,0,0,0,0
1,7,42.0,50,0.84,1,0,1,0
5,7,27.6,30,0.92,1,0,1,0
15,5,41.4,60,0.69,0,0,0,1
22,3,41.6,60,0.6933333333333334,0,0,1,1
4,4,53.4,60,0.89,0,0,1,0
9,6,14.6,50,0.292,1,1,0,2
2,6,46.3,50,0.9259999999999999,1,0,1,0
6,3,75.9,80,0.9487500000000001,0,0,0,0
12,4,14.3,80,0.17875000000000002,0,0,0,2
14,7,17.9,30,0.5966666666666666,1,0,0,1
20,1,25.3,60,0.4216666666666667,0,0,0,2
17,4,9.6,50,0.192,0,1,0,2
2,6,39.9,50,0.7979999999999999,1,0,1,0
14,6,41.8,50,0.836,1,0,0,0
21,6,50.3,60,0.8383333333333333,1,0,0,0
12,3,22.0,50,0.44,0,0,0,2
8,5,17.5,30,0.5833333333333334,0,1,0,1
3,2,56.6,60,0.9433333333333334,0,0,1,0
9,1,25.8,60,0.43,0,1,0,2
12,1,23.8,50,0.47600000000000003,0,0,0,1
23,1,50.0,60,0.8333333333333334,0,0,1,0
